Time,X1,Label
0,1.0735197120491082,0
1,1.0782458261890004,0
2,1.082042165417781,0
3,1.0669287314521059,0
4,1.0626152131307929,0
5,1.0501937669163726,0
6,1.0735197120491082,0
7,1.0589041267617196,0
8,1.0491000553126475,0
9,1.0616895021177333,0
10,1.0501937669163726,0
11,1.0636960158818873,0
12,1.060607491428851,0
13,1.0395189761298251,0
14,1.060607491428851,0
15,1.062924717587751,0
16,1.0458114688556444,0
17,1.068619220339032,0
18,1.055801584742607,0
19,1.0570436977348665,0
20,1.0330295526038933,0
21,1.066006528397927,0
22,1.068619220339032,0
23,1.0520664640796227,0
24,1.0669294783958312,0
25,1.0520664640796227,0
26,1.0553354218981754,0
27,1.0669294783958312,0
28,1.0491000553126475,0
29,1.0520664640796227,0
30,1.0481614058788848,0
31,1.055801584742607,0
32,1.05081846779784,0
33,1.066006528397927,0
34,1.0537800392154903,0
35,1.066006528397927,0
36,1.0669294783958312,0
37,1.0716846557667978,0
38,1.046438630100208,0
39,1.0437705749320587,0
40,1.0476919818997377,0
41,1.0669294783958312,0
42,1.068619220339032,0
43,1.0669294783958312,0
44,1.0669294783958312,0
45,1.0669294783958312,0
46,1.06554496608543,0
47,1.06554496608543,0
48,1.0570436977348665,0
49,1.0640036739090706,0
50,1.055801584742607,0
51,1.0520664640796227,0
52,1.0537800392154903,0
53,1.0715315939635193,0
54,1.05081846779784,0
55,1.0669294783958312,0
56,1.06554496608543,0
57,1.0450269706787476,0
58,1.0491000553126475,0
59,1.0590590135667606,0
60,1.068619220339032,0
61,1.0491000553126475,0
62,1.0553354218981754,0
63,1.0450269706787476,0
64,1.05081846779784,0
65,1.0285739695588256,0
66,1.0528456997874855,0
67,1.0643126384568589,0
68,1.0666219171332456,0
69,1.069846451905132,0
70,1.0450269706787476,0
71,1.0465955001360363,0
72,1.068619220339032,0
73,1.0298490633219024,0
74,1.0669294783958312,0
75,1.0440848156074296,0
76,1.062924717587751,0
77,1.0431417401393734,0
78,1.062924717587751,0
79,1.0673905777652342,0
80,1.046438630100208,0
81,1.0537800392154903,0
82,1.0506623661866832,0
83,1.0715315939635193,0
84,1.06554496608543,0
85,1.064466874410848,0
86,1.0439276897438827,0
87,1.0506623661866832,0
88,1.0520664640796227,0
89,1.0537800392154903,0
90,1.05081846779784,0
91,1.046438630100208,0
92,1.0558024253329787,0
93,1.0815872620537836,0
94,1.0852208326483601,0
95,1.0606074401973618,0
96,1.0450269706787476,0
97,1.1571968710111515,0
98,1.2848163436709543,0
99,1.4354403014702493,0
