Time,X1,X2,X3,X4,X5,X6,Label
0,0.8640396595001221,0.5236831903457642,-0.11643297970294952,0.043099671602249146,-0.29033297300338745,-0.04829419031739235,0
1,0.8571720719337463,0.530921459197998,-0.10911267250776291,-0.3499166667461395,-0.6813939213752747,1.16546630859375,0
2,0.8640396595001221,0.5200640559196472,-0.11643297970294952,0.05284431576728821,-0.6606127023696899,1.5000731945037842,0
3,0.8709072470664978,0.5055875182151794,-0.12375329434871674,-4.317379951477051,-1.0180569887161255,10.678693771362305,0
4,0.8674734830856323,0.5092066526412964,-0.1054525226354599,1.772249460220337,-0.9920471906661987,-0.6006034016609192,0
5,0.8640396595001221,0.5128257870674133,-0.1054525226354599,1.6908365488052368,1.7952922582626343,-1.7693170309066772,0
6,0.8743410706520081,0.5092066526412964,-0.12375329434871674,-1.173080325126648,0.14846085011959076,-0.5177613496780396,0
7,0.8606058955192566,0.5128257870674133,-0.12375329434871674,-0.7389206886291504,-0.642301619052887,0.31844475865364075,0
8,0.8640396595001221,0.5200640559196472,-0.1017923653125763,-1.1189037561416626,0.5916516184806824,-0.47252902388572693,0
9,0.8709072470664978,0.5019683241844177,-0.11643297970294952,0.0706392303109169,0.1835395246744156,-0.8717413544654846,0
10,0.8674734830856323,0.5128257870674133,-0.10911267250776291,0.8874973058700562,0.1985275000333786,0.33711206912994385,0
11,0.8606058955192566,0.5164449214935303,-0.1054525226354599,1.2470510005950928,-0.5968267917633057,-0.058580510318279266,0
12,0.8640396595001221,0.5128257870674133,-0.11643297970294952,0.40337562561035156,-0.19490012526512146,-0.45227593183517456,0
13,0.8640396595001221,0.5128257870674133,-0.11643297970294952,0.005859500262886286,2.5907416343688965,-3.6081862449645996,0
14,0.8640396595001221,0.5164449214935303,-0.12741345167160034,0.7949122786521912,2.0959417819976807,0.4832920730113983,0
15,0.8640396595001221,0.5164449214935303,-0.12375329434871674,1.962471604347229,0.05979401245713234,2.443783760070801,0
16,0.8606058955192566,0.5128257870674133,-0.11643297970294952,0.7109206914901733,0.05442708358168602,1.5687094926834106,0
17,0.8709072470664978,0.5128257870674133,-0.1054525226354599,-0.8979456424713135,-0.742866575717926,1.1149476766586304,0
18,0.8709072470664978,0.5092066526412964,-0.10911267250776291,-0.8666408658027649,-0.31929317116737366,1.0828852653503418,0
19,0.8709072470664978,0.5092066526412964,-0.11643297970294952,-0.053972676396369934,-0.3152475357055664,0.2646641433238983,0
20,0.8709072470664978,0.5055875182151794,-0.11643297970294952,0.7419378757476807,0.08314861357212067,-0.527073860168457,0
21,0.8674734830856323,0.5092066526412964,-0.1017923653125763,1.5386556386947632,0.08742640167474747,-0.1086919978260994,0
22,0.8674734830856323,0.5092066526412964,-0.11643297970294952,0.6914754509925842,0.467593789100647,-0.08405178785324097,0
23,0.8709072470664978,0.5092066526412964,-0.12009313702583313,-2.091557025909424,-1.0963284969329834,0.28323492407798767,0
