Time,X1,X2,X3,X4,X5,X6,Label
0,0.9670535922050476,0.22329457104206085,-0.010288508608937263,-5.1761579513549805,-5.735713958740234,-2.3483481407165527,0
1,0.9704873561859131,0.26672425866127014,0.0006919543957337737,-8.36085319519043,-2.0085697174072266,-6.307405948638916,0
2,0.9670535922050476,0.2269137054681778,-0.04322989657521248,4.12693977355957,2.023393392562866,-1.7879141569137573,0
3,0.9704873561859131,0.21605628728866577,-0.07251112908124924,-11.98634147644043,-0.7738494873046875,-1.3846509456634521,0
4,0.9567521810531616,0.24139027297496796,0.008012263104319572,-28.90528678894043,5.240899562835693,-10.246955871582031,0
5,0.9773549437522888,0.3173922002315521,-0.010288508608937263,-30.51661491394043,4.823375701904297,-9.762869834899902,0
6,0.9670535922050476,0.41872814297676086,0.0995161235332489,-9.16651725769043,-2.8691396713256836,-14.568450927734375,0
7,0.8297017216682434,0.3499644696712494,0.11415673792362213,-20.84864616394043,-12.537108421325684,11.212799072265625,0
8,1.0597660541534424,0.3752984404563904,0.08853565901517868,19.83738899230957,10.021485328674316,-1.6778254508972168,0
9,0.9498845934867859,0.20519886910915375,-0.09081190079450607,40.78465270996094,5.187500953674316,0.3363346755504608,0
10,0.9430170059204102,0.16900746524333954,-0.0542103610932827,24.67137336730957,-5.286131858825684,3.961822986602783,0
11,0.8949438333511353,0.3065347969532013,0.10317627340555191,-32.12794494628906,10.424317359924316,-5.303313732147217,0
12,0.9464507699012756,0.28481996059417725,0.15807859599590302,-21.65431022644043,-12.537108421325684,0.7391667366027832,0
13,0.9842225313186646,0.20519886910915375,0.03729349747300148,-9.56934928894043,-14.53034782409668,-10.137298583984375,0
14,0.9464507699012756,0.2269137054681778,-0.032249435782432556,6.54393196105957,-1.1509909629821777,-5.303313732147217,0
15,0.9498845934867859,0.3137730658054352,-0.07251112908124924,-1.5127087831497192,-6.767510890960693,-5.2749481201171875,0
16,0.9361494183540344,0.1907223016023636,-0.22623760998249054,-22.45997428894043,5.720282077789307,1.1791409254074097,0
17,0.9773549437522888,0.3933941423892975,0.0958559662103653,-28.90528678894043,-1.9335267543792725,-10.1001558303833,0
18,0.8400030732154846,0.36444103717803955,0.04095365107059479,-3.929701089859009,-3.137566328048706,-1.2378512620925903,0
19,0.884642481803894,0.4404429793357849,0.22396136820316315,4.93260383605957,10.194884300231934,-2.849179267883301,0
20,0.8949438333511353,0.33910703659057617,-0.05787051469087601,31.11668586730957,1.3325796127319336,17.292421340942383,0
21,0.9292818307876587,0.35358360409736633,-0.010288508608937263,1.7099474668502808,-4.693575859069824,17.695253372192383,0
22,1.018560528755188,0.2558668255805969,0.00435210857540369,11.37791633605957,-13.958712577819824,16.486757278442383,0
23,0.9464507699012756,0.13281606137752533,-0.12375329434871674,34.74217224121094,-0.6393930315971375,14.0697660446167,0
24,0.9636197686195374,0.1472926288843155,-0.07251112908124924,3.321275472640991,0.9692468643188477,9.6386137008667,0
25,0.9670535922050476,0.1219586506485939,-0.09081190079450607,8.546163558959961,-3.059990167617798,6.401584148406982,0
26,1.0116928815841675,0.13643521070480347,-0.05787051469087601,-7.164285182952881,-2.231520175933838,1.8704004287719727,0
27,0.9739211797714233,0.1219586506485939,-0.061530668288469315,-2.330300807952881,-1.414991855621338,1.06253981590271,0
28,0.9807887673377991,0.12557779252529144,-0.0542103610932827,-11.595438003540039,-2.5729377269744873,-1.3384002447128296,0
29,1.0013915300369263,0.17986488342285156,-0.050550203770399094,-0.7189728021621704,1.466306209564209,-3.7063310146331787,0
30,0.9704873561859131,0.1472926288843155,-0.10911267250776291,-9.984109878540039,-2.93750262260437,1.1276503801345825,0
31,0.9704873561859131,0.2015797346830368,-0.05787051469087601,-18.44358253479004,-2.4887807369232178,-2.0780189037323,0
32,0.9739211797714233,0.1907223016023636,-0.050550203770399094,0.08669127523899078,2.338893175125122,-1.6405385732650757,0
