Time,X1,X2,X3,X4,X5,X6,Label
0,0.9189804196357727,0.3427262008190155,-0.2079368382692337,-8.287598609924316,-9.853270530700684,0.12353546917438507,0
1,0.9155465960502625,0.33910703659057617,-0.2079368382692337,0.30002501606941223,0.5319104790687561,-0.14519968628883362,0
2,0.9189804196357727,0.3427262008190155,-0.2115969955921173,0.18202662467956543,0.14076244831085205,0.23828311264514923,0
3,0.9189804196357727,0.33910703659057617,-0.21891729533672333,0.4121694564819336,-0.29011639952659607,0.30249887704849243,0
4,0.9258480072021484,0.33548790216445923,-0.2115969955921173,0.477710485458374,0.13662879168987274,-0.0254571083933115,0
5,0.9979577660560608,0.37167930603027344,-0.2042766809463501,-1.4369854927062988,2.687725067138672,-1.5781354904174805,0
6,0.9807887673377991,0.34634533524513245,-0.24453838169574738,-0.9310863018035889,0.41299667954444885,0.9007902145385742,0
7,0.9979577660560608,0.36444103717803955,-0.23355792462825775,1.4859058856964111,-0.9647621512413025,0.49117955565452576,0
8,1.0219943523406982,0.3680601716041565,-0.22989776730537415,0.2936915159225464,0.713682234287262,-0.35344743728637695,0
9,1.0082591772079468,0.3572027385234833,-0.23721806704998016,0.17775101959705353,-0.06280863285064697,0.4024461507797241,0
10,1.018560528755188,0.36444103717803955,-0.22989776730537415,-0.9249330163002014,0.6886287927627563,-0.4152155816555023,0
11,1.0151267051696777,0.3572027385234833,-0.24087822437286377,-2.0795114040374756,-0.03289143368601799,0.33905959129333496,0
12,1.0082591772079468,0.3572027385234833,-0.23721806704998016,-1.7916420698165894,-0.4678676128387451,0.32220694422721863,0
13,1.0151267051696777,0.3572027385234833,-0.23721806704998016,-4.351455211639404,-0.756697416305542,0.3007875382900238,0
14,1.0013915300369263,0.35358360409736633,-0.22257745265960693,-3.5474743843078613,-0.7198733687400818,-0.11134293675422668,0
15,1.0219943523406982,0.3572027385234833,-0.22257745265960693,-2.887019157409668,0.5344914793968201,-0.11509855091571808,0
16,1.0116928815841675,0.3608219027519226,-0.22257745265960693,0.05847514420747757,-0.2957471013069153,-0.8841772079467773,0
17,1.0048253536224365,0.3499644696712494,-0.22623760998249054,-1.1270956993103027,-0.2993994355201721,-0.052208006381988525,0
18,0.9704873561859131,0.34634533524513245,-0.22623760998249054,-0.7134717702865601,-1.4443674087524414,-1.9694966077804565,0
19,0.922414243221283,0.32824963331222534,-0.2079368382692337,-2.627873659133911,-0.5675913691520691,-0.30246788263320923,0
20,0.9258480072021484,0.3427262008190155,-0.2042766809463501,-3.2587783336639404,-0.09671976417303085,-1.4677642583847046,0
21,0.922414243221283,0.3427262008190155,-0.2079368382692337,-1.1320161819458008,-1.2918318510055542,-0.998344361782074,0
22,0.9327155947685242,0.3499644696712494,-0.19329622387886047,1.6368637084960938,2.69244647026062,-2.51450777053833,0
23,0.9395831823348999,0.34634533524513245,-0.20061653852462769,8.804295539855957,2.1481640338897705,-2.8194801807403564,0
24,0.922414243221283,0.3499644696712494,-0.17865560948848724,8.54628849029541,4.354869842529297,-2.6538827419281006,0
25,0.922414243221283,0.3572027385234833,-0.21525715291500092,7.308801651000977,2.5926382541656494,-3.312695264816284,0
26,0.922414243221283,0.3608219027519226,-0.2042766809463501,3.448530435562134,2.4501140117645264,-2.785524845123291,0
27,0.9258480072021484,0.3680601716041565,-0.18963606655597687,1.7511340379714966,1.9191515445709229,-2.639943838119507,0
28,0.9155465960502625,0.3752984404563904,-0.17499545216560364,-3.064542770385742,1.0488417148590088,-1.735349178314209,0
29,0.9155465960502625,0.3861558735370636,-0.17499545216560364,-4.146420001983643,0.24311907589435577,-1.2358022928237915,0
30,0.901811420917511,0.3752984404563904,-0.18231576681137085,-3.2227234840393066,-1.3472070693969727,-1.5702844858169556,0
31,0.9189804196357727,0.40063244104385376,-0.17499545216560364,2.067939519882202,-2.049804925918579,-1.0846835374832153,0
32,0.9258480072021484,0.40063244104385376,-0.1603548377752304,-3.974540948867798,-5.936983108520508,0.12944696843624115,0
33,0.901811420917511,0.40787070989608765,-0.18231576681137085,-20.89348602294922,-11.843317031860352,2.1094002723693848,0
34,0.9155465960502625,0.38253673911094666,-0.1603548377752304,-23.31047821044922,-13.305051803588867,-0.33346495032310486,0
35,0.9327155947685242,0.36444103717803955,-0.1603548377752304,-17.78440284729004,-13.97281265258789,2.8772387504577637,0
36,0.8949438333511353,0.3861558735370636,-0.27747976779937744,-11.741922378540039,-17.839250564575195,5.1874871253967285,0
37,0.9189804196357727,0.4368238151073456,-0.2628391683101654,-6.505105972290039,-12.55388069152832,15.203659057617188,0
38,0.9155465960502625,0.49473005533218384,-0.2957805395126343,-16.97873878479004,-14.56804084777832,14.800827026367188,0
39,0.8743410706520081,0.4657769501209259,-0.27015945315361023,-0.059793394058942795,-3.424550771713257,-0.10395841300487518,0
40,0.8434368968009949,0.42596641182899475,-0.28480008244514465,5.579854965209961,3.423593759536743,-2.5209505558013916,0
41,0.8606058955192566,0.40063244104385376,-0.3543429970741272,-3.2926106452941895,-1.4157626628875732,5.535689830780029,0
42,0.884642481803894,0.4042515754699707,-0.27747976779937744,-3.6954426765441895,1.0520340204238892,2.2492048740386963,0
43,0.8331354856491089,0.3861558735370636,-0.3140813112258911,6.3753581047058105,2.197051763534546,0.6156697273254395,0
44,0.8537383079528809,0.41872814297676086,-0.3214016258716583,-6.52557373046875,4.5110907554626465,5.772141933441162,0
45,0.9155465960502625,0.40063244104385376,-0.3067609965801239,-2.8702054023742676,8.418745040893555,8.172033309936523,0
46,0.8812086582183838,0.3789175748825073,-0.28480008244514465,-7.194563865661621,3.422463893890381,-5.15558385848999,0
47,0.8949438333511353,0.37167930603027344,-0.2591789960861206,-2.360579252243042,4.913202285766602,-2.3179805278778076,0
48,0.8880762457847595,0.33910703659057617,-0.24087822437286377,-6.271039962768555,3.1866040229797363,2.500933885574341,0
49,0.8983776569366455,0.3499644696712494,-0.21891729533672333,-3.252026319503784,3.8771474361419678,2.4560885429382324,0
50,0.9361494183540344,0.3246304988861084,-0.18231576681137085,-4.387707233428955,5.343681812286377,8.020744323730469,0
51,0.9395831823348999,0.3318687677383423,-0.14571422338485718,3.342336893081665,0.819471538066864,3.53442645072937,0
52,0.9601860046386719,0.32101133465766907,-0.164014995098114,6.952980995178223,0.34796878695487976,2.193336009979248,0
53,0.9430170059204102,0.3427262008190155,-0.19329622387886047,-0.35471081733703613,-6.082129955291748,0.5172030329704285,0
54,0.9361494183540344,0.2956773638725281,-0.16767513751983643,1.2566173076629639,-2.8300037384033203,-0.7220972776412964,0
55,0.8949438333511353,0.33910703659057617,-0.18231576681137085,-9.217015266418457,0.7933558225631714,3.693695068359375,0
56,0.9464507699012756,0.32824963331222534,-0.19329622387886047,2.867945432662964,3.550222158432007,0.419340044260025,0
57,0.9292818307876587,0.3572027385234833,-0.23355792462825775,4.479273319244385,3.439354419708252,-2.7986762523651123,0
58,0.9327155947685242,0.38253673911094666,-0.21891729533672333,18.13341522216797,-0.6337299942970276,-12.858670234680176,0
59,0.8983776569366455,0.38977500796318054,-0.21891729533672333,11.688101768493652,1.3636420965194702,-6.010525703430176,0
60,0.8915100693702698,0.3752984404563904,-0.2042766809463501,14.507925987243652,4.914039611816406,0.8428531885147095,0
61,0.912112832069397,0.3608219027519226,-0.2555188536643982,5.6456217765808105,0.8081801533699036,-0.7659763693809509,0
62,0.9292818307876587,0.3572027385234833,-0.21891729533672333,-0.3968588709831238,1.9851000308990479,0.7998379468917847,0
63,0.9189804196357727,0.3427262008190155,-0.2115969955921173,-0.030160076916217804,0.3567783236503601,0.7672434449195862,0
64,0.9155465960502625,0.35358360409736633,-0.19329622387886047,1.1514216661453247,1.1408672332763672,1.1438422203063965,0
65,0.9327155947685242,0.3572027385234833,-0.19695638120174408,0.7114413976669312,0.7223877310752869,0.7224350571632385,0
66,0.9395831823348999,0.3572027385234833,-0.2042766809463501,0.2740415632724762,-0.07704314589500427,0.3036860227584839,0
67,0.9361494183540344,0.35358360409736633,-0.2042766809463501,3.056398868560791,-0.06733089685440063,-0.5124405026435852,0
68,0.9327155947685242,0.3499644696712494,-0.2042766809463501,1.7868640422821045,-0.060118939727544785,0.6840462684631348,0
69,0.9395831823348999,0.3572027385234833,-0.2042766809463501,3.296959161758423,-4.014237880706787,1.4398913383483887,0
70,0.9155465960502625,0.3499644696712494,-0.19695638120174408,2.461242914199829,0.8412584662437439,0.6207882165908813,0
71,0.9189804196357727,0.3427262008190155,-0.21525715291500092,3.996046543121338,1.2057933807373047,0.22989924252033234,0
72,0.9327155947685242,0.3427262008190155,-0.23355792462825775,3.8866310119628906,1.165719985961914,-0.157984659075737,0
73,0.8983776569366455,0.33910703659057617,-0.21525715291500092,1.0128264427185059,-0.04992048442363739,0.25628650188446045,0
