Time,X1,X2,X3,Label
0,320.0,211.0,2.7466649918188546,0
1,320.349698,209.310842,2.9473616343379203,0
2,317.249308,210.492133,2.8037519779493003,0
3,314.729549,210.789226,2.452338271907207,0
4,312.833111,212.315452,2.6815833285877853,0
5,311.890432,214.920497,3.1354691410440543,0
6,309.197368,213.978523,2.8249389738009003,0
7,307.442455,214.632525,2.0256399171348867,0
8,308.126416,215.761574,2.260398441635568,0
9,308.134572,216.940531,3.0421567374722702,0
10,306.147447,218.876096,2.5256036713992707,0
11,305.720093,218.955886,2.8899342068426095,0
12,304.634293,220.438958,-3.0597460832834287,0
13,304.294789,222.039962,3.941784653589793,0
14,302.642964,222.058807,3.8517366535897932,0
15,301.9707,222.036407,3.7637246535897932,0
16,300.338434,222.750032,3.607892653589793,0
17,299.628134,223.436746,3.572413653589793,0
18,296.152368,223.619104,3.4202796535897932,0
19,293.763843,222.218574,3.058028653589793,0
20,293.372179,221.442175,-1.5093554317630915,0
21,294.814086,220.447699,-1.1397970180555617,0
22,293.770535,221.435901,-0.697320136997407,0
23,296.563523,222.370348,-0.6850678856024177,0
24,295.416057,221.590986,-0.4710530572692919,0
25,291.946219,221.835231,-1.077437703012686,0
26,290.728629,219.90403,-0.713942,1
27,292.666315,220.73808,-0.772652,0
28,292.415253,220.232766,-0.945715,0
29,296.361191,218.734468,-1.01574,0
30,294.085129,217.086689,-1.263236,0
31,293.687067,218.443569,-1.206864,0
32,297.363298,222.579481,-0.987411,0
33,297.218985,220.941839,-2.266798,0
34,297.549086,221.526298,-1.243271,0
35,296.95213,216.466334,-1.234987,0
36,299.701188,219.112961,-1.029344,0
37,300.715202,217.882272,-0.850347,0
38,301.590106,215.225934,-0.93831,0
39,302.770975,220.959248,-0.923119,0
40,301.337892,216.282366,-0.779818,0
41,304.79192,220.560922,-0.758191,0
42,300.455677,217.648179,-1.223604,0
43,299.847107,220.130389,-1.039818,0
44,300.184816,215.603082,-1.205571,0
45,302.947675,216.950956,-1.126718,0
46,305.808435,218.423477,-0.999384,0
47,302.50933,215.807657,-1.205442,0
48,303.474188,222.231303,-1.033852,0
49,304.727231,217.991656,-0.991302,0
50,307.733381,218.22158,-0.871641,0
51,309.215086,214.04495,-0.989273,0
52,306.919613,215.165404,-1.061309,0
53,308.449664,218.349613,-0.992246,0
54,308.957079,214.052227,-1.106354,0
55,313.180997,216.377372,-0.302749,0
56,312.168085,212.633012,-1.014465,0
57,314.369693,213.844976,-0.534245,0
58,313.671128,212.319014,-1.149677,0
59,315.85961,215.37364,-1.055091,0
60,318.788767,211.676196,-1.204671,0
61,316.347788,212.29979,-1.094296,0
62,319.28698,215.835513,0.2570643162827451,0
63,315.108732,218.125954,-0.2708937470807224,0
64,318.150743,218.081289,-1.067308,0
65,317.088056,218.065684,-0.429420370977691,0
66,317.993717,221.317217,-1.104571,0
67,317.225642,222.211352,-0.7754551408501608,0
68,316.895576,221.604253,-0.6848680685219148,0
69,318.522027,221.83203,-0.32482978668196005,0
70,317.777197,219.468674,-0.6326841727552025,0
71,322.548225,221.881705,-1.5681303013461416,0
72,322.406585,217.533968,-1.0028955103605353,0
73,327.571065,216.747333,-1.561356,0
74,323.550528,215.839483,-0.5511335881811028,0
75,327.215984,214.606945,-1.074052,0
76,326.313042,211.592673,-0.322702,0
77,328.285434,211.592167,0.137333,0
78,331.081666,212.465101,-0.5028740301750806,0
79,334.499631,214.41937,-0.865347911345597,0
80,333.892343,211.918455,-0.16241781919717294,0
81,333.218438,209.294239,-1.249261481964857,0
82,335.620281,211.0614,-0.20894460908754947,0
83,338.878187,211.092302,-1.6477741176058853,0
84,338.201457,210.67014,-1.380623901906096,0
85,338.767553,209.258177,-1.2907429389123006,0
86,337.671073,206.943153,-1.0535961367565347,0
87,340.809158,204.93419,4.573140653589793,0
88,341.093434,202.183768,4.625136653589793,0
89,342.225109,201.449006,4.762977653589793,0
90,342.937503,200.319849,4.8965836535897935,0
91,347.366916,197.040441,4.865345653589793,0
92,347.865221,194.885854,5.221044653589793,0
93,347.696109,194.307398,5.172856653589793,0
94,348.385707,192.496326,5.290375653589793,0
95,349.164248,191.550523,5.188118653589793,0
96,349.773984,190.878077,-1.516337847322637,1
97,347.374524,186.908895,-2.3815624787219365,0
98,344.019792,187.822796,3.0899943523313933,0
99,342.654258,188.191139,-2.8516446077398934,0
100,340.957002,188.685431,-2.3246940758591363,0
101,341.236275,187.980456,-2.1184596577625796,0
102,340.440537,185.422305,-1.8480509052836414,0
103,339.763562,182.249089,-2.4193376405223628,0
104,339.452506,179.432762,-2.5338103360480417,0
105,335.807538,176.235052,-2.804457285352042,0
106,330.266163,172.939044,2.5625287119189686,0
107,329.351321,172.884651,2.086842,0
108,329.211994,171.728312,2.1478,0
109,329.304145,171.241248,2.213562,0
110,328.447412,172.176923,2.362511,0
111,328.009156,171.923998,2.407227,0
112,325.40749,172.159847,2.536083,0
113,325.571325,175.253523,2.485537,0
114,324.350217,176.196128,2.773938,0
115,323.365891,179.49836,2.661653,0
116,322.165882,181.526373,2.1764126421316146,0
117,321.040046,184.178552,1.864268351748518,0
118,319.057639,184.964909,1.845945006455722,0
119,319.790143,184.817435,1.9617520877275256,0
120,320.683759,187.329872,2.3014389153534003,0
121,320.029986,188.455964,1.97671518870183,0
122,317.892253,189.425208,1.8452141883002326,1
123,317.349613,190.986918,1.6814406678663132,0
124,316.594383,193.018166,1.662286083915564,0
125,317.719385,193.41505,3.007589,0
126,318.133452,193.830494,2.967034,0
127,316.888579,195.671975,2.919766,0
128,315.535116,195.381827,2.81285,0
129,316.443583,198.387905,2.723737,0
130,316.348754,198.269893,-3.105638082047417,0
131,316.128398,197.447529,-2.892407994681875,0
132,314.783217,198.454684,-2.844165922104038,0
133,315.506495,199.232198,-2.3295838087870577,0
134,313.707853,198.908464,-2.8427287845770066,0
135,313.794388,200.1608,-2.069250322271194,0
136,316.49772,198.457364,-2.986220019283759,0
137,315.044487,197.380361,-2.414009532879778,0
138,313.373644,195.902911,-2.9803984771478356,0
139,312.96923,195.855155,-2.9090255601130677,0
140,312.975659,194.274149,-3.111595705466768,0
141,310.758518,194.883606,-2.9758836777358066,0
142,309.485715,195.775151,-2.962465350466715,0
143,308.258942,195.667904,-3.130515181387742,0
144,305.540463,196.05557,-3.1133508410894346,0
145,303.667003,194.531914,-3.0418967667630556,0
146,300.290514,194.671819,3.1012502385792993,0
147,297.06579,194.638203,3.765239653589793,0
148,295.886689,193.763764,3.861654653589793,0
149,294.946928,194.120998,3.686883653589793,0
150,294.28631,191.578784,3.682570653589793,0
151,292.157839,190.220936,3.4207246535897933,0
152,290.907039,187.012827,-1.5013214564843853,0
153,288.582043,183.954282,-1.2483811102750975,0
154,288.2755,182.504806,-1.2356179060465826,0
155,291.687051,180.00275,-0.9582824594730064,0
156,293.994015,177.501258,-0.9714776923566052,0
157,295.861824,177.413469,-0.8952318905858496,0
158,296.053124,177.490102,-0.9732468001099835,0
159,298.379539,174.380194,-1.0687191661414452,0
160,300.175897,173.881666,-0.8530056426936293,0
161,299.679561,170.445395,-0.54388,0
162,302.003103,166.378908,-0.425023,0
163,304.10392,166.199033,-0.545415,0
164,303.577647,166.003815,-0.61936,0
165,304.0,166.0,-0.693657,0
166,305.0,165.0,-0.738463,0
167,305.0,165.0,-0.941887,0
168,307.0,164.0,-0.981007,0
169,309.0,163.0,0.5089116020650709,0
170,310.0,165.0,0.21259378759214145,0
171,310.0,165.0,0.6624555923288141,0
172,312.0,165.0,1.6436166535897931,0
173,310.0,168.0,1.5270996535897932,0
174,309.0,168.0,1.9857395662970354,0
175,308.0,169.0,2.0505533391789763,0
176,309.0,169.0,2.0542461856600625,0
177,309.0,169.0,1.9755506295788656,0
178,308.0,170.0,1.9809965237635605,0
179,308.0,171.0,2.035653570211502,0
180,308.0,170.0,2.105863587667788,0
181,308.0,170.0,2.1089301913930587,0
182,307.173611,169.072348,1.1137531334522608,0
183,307.937957,170.566477,1.7502154916655062,0
184,307.673235,173.54189,2.120412899162689,0
185,307.410255,176.187641,1.7242373002975435,0
186,305.668152,177.364903,2.2754507448702257,0
187,305.293144,178.537867,2.1984482328590227,0
188,304.027724,180.089381,2.88033,0
189,303.525061,183.405527,2.798959,0
190,302.384365,185.080435,2.1863517066677463,0
191,299.113202,187.220807,2.032778627307392,0
192,297.765004,191.199534,2.1784731504513557,0
193,299.665482,192.777699,2.2955026417093327,0
194,298.924789,194.180826,2.652575,0
195,296.626202,196.283392,2.649975,0
196,297.468918,197.673533,2.609895,0
197,295.606063,198.363347,2.553245,0
198,294.374697,199.611164,2.453745,0
199,293.097967,201.375423,2.45792,0
200,291.838347,203.940064,2.439815,0
201,290.697067,208.968249,2.127671,0
202,289.285437,209.309701,2.147819,0
203,288.766233,209.018628,2.182805,0
204,287.019757,210.356823,2.135389,0
205,286.986523,212.177427,2.092534,0
206,285.624567,213.391446,2.136465,0
207,283.131171,215.199713,2.05959,0
208,279.331178,218.193276,1.997387,0
209,276.368957,218.015473,1.891418,0
210,274.619724,220.166997,1.85603,0
211,271.48857,219.643898,1.936749,0
212,269.35962,221.305649,1.836861,0
213,268.778974,221.498786,1.796129,0
214,268.725398,220.610957,1.774633,0
215,269.584115,218.526803,1.894369,0
216,269.60776,217.16849,1.973547,0
217,270.367094,217.408869,2.123616,0
218,269.782047,220.100756,1.24425187891058,1
219,269.879868,221.436748,1.2705741031163953,0
220,269.51461,223.935583,1.0452103282538994,0
221,271.058034,225.06458,1.0835483520164344,0
222,269.939787,225.242372,1.106715474084358,0
223,269.206629,226.547242,5.828582653589793,0
224,269.471199,228.133831,5.919460653589793,0
225,269.358093,229.848964,6.002762653589793,0
226,270.746678,230.709754,6.1703156535897925,0
227,271.104165,231.435455,0.029945653589793064,0
228,271.151167,232.164297,0.144673653589793,0
229,271.056743,231.70871,0.10517865358979295,0
230,269.197033,232.576013,0.38914565358979303,0
231,270.540213,232.356226,0.10346039001371135,0
232,272.832357,230.678403,-0.3107412104728716,0
233,277.706916,230.936131,-0.9155619955063222,0
234,281.336507,229.702128,-0.0928279763102345,0
235,282.15751,227.866761,-0.7556328825892068,0
236,286.371667,227.090401,-0.07997612858207949,0
237,290.672285,228.856615,-0.13540610761982125,0
238,294.72282,228.058123,-0.26517943397810617,0
239,297.018105,227.823471,-0.43722908644551095,0
240,300.226463,226.697709,-0.6265920173522808,0
241,301.955987,224.410243,-0.9716653678986058,0
242,302.0,225.0,-0.9918586705623839,0
243,302.0,225.0,-0.975535721392058,0
244,302.0,224.0,-0.9710015971643663,0
245,302.0,224.0,-1.318329,0
246,302.0,223.0,-0.8914354587768905,0
247,303.921106,225.01586,-1.1153833860156022,0
248,303.0,223.0,-1.273106,0
249,303.366298,223.644311,-1.222634,0
