Time,X1,X2,X3,Label
0,434.0,300.0,-0.876058050598,0
1,435.689282384,297.745134994,-0.929628299569,0
2,431.330159681,290.737164696,-0.680650884278,0
3,443.249551198,293.705045364,-0.888859616066,0
4,433.885969677,286.124349375,-0.509668111873,0
5,440.903430117,290.806960328,-0.903189760575,0
6,436.798928709,284.097109328,-0.506485459882,0
7,445.320221387,290.504019085,-0.907424356619,0
8,440.3091956,279.173125001,-0.289943389727,0
9,439.041110459,280.003008957,-0.2765350297,0
10,442.44139004,276.085705163,0.035757231687,0
11,439.607045327,274.614324332,0.111657880287,0
12,437.922238524,269.450000097,0.437412597112,0
13,439.783011379,272.122765982,0.466461527198,0
14,438.920411674,273.617605147,0.519388191557,0
15,444.676008667,277.57290489,0.640743204728,0
16,443.460944861,276.747077321,0.674409528279,0
17,448.083184189,278.440830558,1.02358849289,1
18,447.453949201,281.022864847,0.946606634309,0
19,444.907005118,281.892755635,0.954275980276,0
20,452.171004244,289.7443522,1.16566638796,0
21,453.798644001,287.956580463,1.22186795872,0
22,458.483142743,294.64078718,1.50860625402,0
23,462.306876425,296.543623637,1.63162970731,0
24,455.236708682,296.079909456,-4.62365094432,0
25,456.509239068,295.795983046,-4.51793190433,0
26,459.418486333,297.156315224,-4.24718915292,0
27,454.072440642,302.595575707,-4.18425027449,0
28,454.522909765,306.093593678,-3.99495097571,0
29,449.490914572,313.776612589,2.3916703445,0
30,448.218899858,315.87605222,-3.93902609608,0
31,444.739142863,318.245633267,-4.04726713102,0
32,437.739142863,321.245633267,2.0687387799,0
33,437.834657487,325.350256968,-4.1126393252,0
34,432.562119203,327.848159978,-3.94622285707,0
35,430.462225835,335.407768214,2.51683721526,0
36,425.301978493,340.369104848,2.63366930011,0
37,423.058923769,340.234464054,2.71440758864,0
38,419.677456166,342.224667273,-3.50884444444,0
39,421.294978357,342.718109147,-3.35816654336,0
40,416.98028865,344.270848311,-3.17480795848,0
41,409.330899936,346.453535653,-2.79019675239,0
42,408.000056617,346.622305726,-2.68464477333,0
43,403.473374055,346.610469983,-2.56380595224,0
44,401.39072354,346.191082743,-2.35342832218,0
45,400.297295218,345.209748121,-2.35803220938,0
46,396.359115427,343.589521251,-2.24351406257,0
47,394.363052606,339.236118351,-2.23028981044,0
48,395.614801601,336.421858161,-2.2205375396,0
49,391.593722746,334.89513066,-2.1757795131,0
50,387.965949642,332.707242694,-2.17885228739,0
51,382.520992408,328.967462664,-2.06325830902,0
52,380.693091897,330.27863333,-1.92043202621,0
53,382.807316215,331.092363175,-1.8727069123,0
54,382.37456457,331.090229941,-1.8104496177,0
55,382.257702223,329.096272549,-1.53172210584,0
56,383.468983734,330.423875556,-1.4532319573,0
57,379.498040251,326.696147003,-1.08094383376,0
58,377.237418777,325.332460121,-0.831745349518,1
59,370.947263343,325.486382996,-0.683108835869,0
60,372.863131642,325.749679658,-0.717084133754,0
61,374.468787701,324.258769181,-0.609413777433,0
62,375.027057521,322.842881126,-0.510259412897,0
63,376.051690898,322.763756577,-0.527109681282,0
64,376.945244699,317.939119875,-0.126800344775,0
65,381.727891116,325.845502056,-0.837592348109,0
66,377.727891116,316.845502056,-0.32476665028,0
67,384.15820598,324.107281031,-0.896919060025,0
68,376.863708555,315.456495318,-0.205814652695,0
69,387.378828739,329.296355015,-0.961712761841,0
70,380.314448741,318.080172428,-0.487258328524,0
71,382.987486998,322.431642104,-0.887278185047,0
72,377.978331938,316.045766501,-0.713060820607,0
73,382.168582274,323.336436395,-1.00212723435,0
74,384.168582274,313.336436395,-0.612397719977,0
75,379.856401544,312.027588798,-0.715842428865,0
76,385.570781283,312.045959942,-0.786073594424,0
77,385.263982072,307.785956857,-0.624958725345,0
78,390.148727529,312.834959835,-1.00728505467,0
79,383.88088103,303.917508763,-0.399537492632,0
80,396.026398861,314.23413351,-1.12376521758,0
81,388.206876786,302.633748365,-0.570748244285,0
82,389.807381668,305.518061781,-0.776697225454,0
83,395.230817726,304.409597742,-0.887779642846,0
84,392.812405627,303.493458292,-0.588928947714,0
85,396.89492182,301.850106439,-0.717279568467,0
86,396.726915057,294.425482723,-0.601992757303,0
87,401.59537713,296.779753377,-0.913703137539,0
88,400.462246147,294.977502838,-0.957376064364,0
89,400.667117665,291.329873131,-0.972468962726,0
90,408.679469376,295.144830422,-1.43949983426,0
91,403.660014975,288.110078832,-1.15424540236,0
92,417.660014975,292.110078832,-1.72502648962,0
93,413.049259924,290.481035735,-1.74687833508,0
94,417.951854356,289.808510871,-1.93883073182,0
95,419.526574214,286.695065898,-2.09600724401,1
96,417.580469098,281.448475762,-2.13650931929,0
97,417.484517211,281.039693635,-2.15220183887,0
98,415.722261711,277.448871614,-2.3488827145,0
99,415.417791397,277.148825953,-2.46332333807,0
100,412.282057824,277.656682935,-2.56677535793,0
101,405.539706203,279.495989934,-2.80449016608,0
102,402.129724936,278.455500333,-2.7845959743,0
103,397.668173136,278.289429709,-2.91890220783,0
104,392.746349719,273.181088657,-3.09022899588,0
105,387.374675813,272.572302976,-2.99967154038,0
106,380.410808558,272.212233018,-3.04929892801,0
107,376.291195446,272.625601062,-2.98841763614,0
108,374.174787321,270.078792624,-3.02874915481,0
109,370.360142883,265.396492571,-2.97516005885,0
110,364.902005016,264.18998544,-3.20787528643,0
111,365.377169161,262.611437814,-3.45173340915,0
112,366.610727955,262.799102164,-3.59437532327,0
113,365.95188973,262.599701024,-3.81235542769,0
114,365.68712112,264.214154173,-3.91328296541,0
115,363.354598185,264.125017575,-3.99359578198,0
116,357.580904916,264.361979592,-4.11891434947,0
117,356.231292113,264.489404444,-4.14536148724,0
118,351.380539562,266.825013049,1.87438950288,0
119,354.83091554,273.065090501,-4.6638286951,0
120,348.152067422,279.707852261,1.35973067183,0
121,345.605555519,278.334171445,1.19039895116,0
122,346.690482134,281.620776434,1.21215178071,0
123,346.087446726,282.469109702,0.999465029628,0
124,346.310705169,282.347476627,0.825083640559,0
125,346.46900688,291.320171337,0.689731077663,0
126,346.022882259,293.937300727,0.547614974053,0
127,351.824106332,294.921109249,0.422787505038,0
128,352.489046378,297.330723982,0.170829874512,0
129,354.596293169,299.021886522,0.112430148682,0
130,356.470282821,299.554571386,-0.0099677636537,0
131,356.493760706,300.857260182,0.0411243167192,0
132,358.006251145,306.078076249,-0.144449520907,0
133,357.809055099,308.963584182,-0.181221855119,0
134,358.166354172,306.077030887,-0.248587042783,0
135,360.367322808,305.043620464,-0.244760722532,0
136,365.762817452,303.192933701,-0.466903425138,0
137,368.762817452,309.192933701,-0.887970542968,0
138,363.664951711,307.799880908,-0.608030132863,1
139,369.810913424,308.311429796,-0.57826247936,0
140,373.904994725,312.28141311,-1.04484941137,0
141,370.351368447,304.755503268,-0.527246661592,0
142,371.439926932,310.529158302,-1.00871920851,0
143,371.998814594,302.593102667,-0.530369585785,0
144,379.138221949,306.904324905,-0.8172052798,0
145,373.835716699,303.519486396,-0.635453159681,0
146,373.690730897,304.735135646,-0.582089053841,0
147,376.047871383,302.197549587,-0.656091070901,0
148,373.134320877,302.829073219,-0.517185901242,0
149,375.839650615,306.660599111,-0.686258131132,0
150,375.962410056,299.618081678,-0.405520398348,0
151,378.962410056,304.618081678,-0.880198206289,0
152,376.164574524,298.225811471,-0.440156498898,0
153,381.407843313,305.020037555,-0.868030078887,0
154,377.407843313,298.020037555,-0.360351536093,0
155,378.373347428,307.504763538,-0.861099178633,0
156,380.987027539,311.232977617,-0.675314546669,0
157,383.992303874,306.466379736,-0.337126193788,0
158,387.430194578,304.379200835,-0.327514822834,0
159,389.962954965,302.232397145,-0.586516337349,0
160,390.81254538,304.283145366,-0.368682044535,0
161,391.957212602,302.521404732,-0.4842587422,0
162,393.448120827,298.548171002,-0.169647300378,0
163,404.91599035,305.442967868,-0.913736515701,0
164,399.185891018,298.794415599,-0.430723064585,0
165,404.050027405,308.219864105,-1.15408593251,0
166,403.050027405,300.219864105,-0.616414769755,0
167,412.354145908,299.988464468,-1.10138618793,0
168,406.191298382,296.724992187,-0.857221722721,0
169,410.062383022,295.535450198,-0.951098740689,0
170,410.13007625,294.100202284,-1.0154962736,1
171,413.510688296,291.468031615,-1.15827994681,0
172,413.79916999,286.984266809,-1.15254401726,0
173,413.820360035,282.374606591,-1.27699113291,0
174,418.847407834,279.139188933,-1.30192857914,0
175,418.138314697,273.504144319,-1.26839186321,0
176,418.33963726,272.605993436,-1.35839686133,0
177,420.745134625,268.917967291,-1.46674781279,0
178,420.917874826,265.94091701,-1.53407282412,0
179,419.795616747,263.468437012,-1.47626131188,0
180,419.490259663,259.682192031,-1.55055861652,0
181,421.335241584,255.014674007,-1.64025121088,0
182,420.659642317,252.255343009,-1.91366840874,0
183,418.607323268,248.464855704,-1.99293787075,0
184,419.586040128,244.322189248,-2.05975149117,0
185,419.513953168,239.195785724,-2.14611884112,0
186,413.110932384,237.332619817,-2.09044292443,0
187,410.501765944,234.299080545,-2.20155950945,0
188,417.179427411,227.716848634,-2.5865267044,0
189,416.23769254,223.851902591,-2.74848461962,0
190,415.505213003,222.586582098,-2.94481415207,0
191,413.089560839,221.273039108,-3.15168725789,0
192,412.376877959,220.054869252,-3.25828042116,0
193,411.759667072,221.215340373,-3.34679168329,0
194,410.102633472,220.038001847,-3.50407140553,0
195,403.737290175,219.459687586,-3.79904691707,0
196,402.52087984,221.041920047,-3.81747903637,0
197,400.844932857,227.816764866,2.47002766237,0
198,399.890090096,228.061616907,-3.84826090825,0
199,392.978683368,229.613792265,-3.88037956179,0
200,389.245028145,233.523747947,-3.87858120426,0
201,381.352704017,237.401185554,-3.69452754817,0
202,382.393073507,243.92154341,-3.62328690759,0
203,377.122156271,239.832845651,-3.84401675251,0
204,375.806817386,239.57862368,-3.93681799411,0
205,374.865954992,238.48817144,-4.19712051419,0
206,369.596531445,237.194343607,1.82202867545,0
207,372.462981514,240.223448909,1.52162629241,0
208,375.359841281,247.846674771,1.49242848021,0
209,374.367785518,246.786339842,1.12743585908,0
210,376.657605434,247.549057123,1.1871632592,0
211,381.457355553,250.455926483,1.05618362037,0
212,379.386410421,253.241722478,1.05716518542,0
213,380.652579964,253.782034515,0.808568154803,0
214,383.109731827,261.880706034,0.316838509355,0
215,385.763538966,264.446071872,0.304065224571,0
216,386.624182829,268.646103524,0.228308318682,0
217,389.092453239,266.507288357,0.168065689749,0
218,392.444031264,271.830689997,-0.17157772173,0
219,403.397023727,269.798750688,-0.344573293368,0
220,405.037898815,270.143430445,-0.494513744128,0
221,407.862208954,271.918893982,-0.810543741489,0
222,407.495901402,271.778485704,-0.783981299344,0
223,407.53133448,275.347824539,-0.917216938279,0
224,406.147331325,272.845507492,-0.903805784204,1
225,412.16738885,271.105554586,-0.905518091475,0
226,406.927246709,269.613869618,-0.883901034489,0
227,413.623631228,274.752138497,-0.884766722185,0
228,414.338865021,267.453342014,-0.672506840069,0
229,416.959992694,267.026761548,-0.951097343926,0
230,416.05908532,266.284011438,-1.0027532069,0
231,415.532082116,262.840720706,-0.829843515054,0
232,424.532082116,264.840720706,-1.15706280365,0
233,416.956306684,260.880773572,-0.876667539008,0
234,431.806968744,266.12508933,-1.38431909593,0
235,418.215067916,258.674748612,-0.885962620687,0
236,422.960469916,260.031528412,-1.16621425217,0
237,422.567715658,257.843158328,-1.21650333204,0
238,419.004100061,253.029385711,-0.971928236975,0
239,430.065412062,264.06566457,-1.41509563108,0
240,419.460688841,254.11157426,-0.770469999101,0
241,432.523514663,256.540424034,-1.32245313815,0
242,425.114815831,253.310358916,-0.796529231383,0
243,428.56633613,252.24390736,-1.04573588656,0
244,426.221670433,246.431424223,-0.706271490033,0
