Time,X1,X2,X3,Label
0,183.0,107.0,-1.019141,0
1,183.759378,106.500852,-0.75955,0
2,184.437586,106.368988,-0.703147,0
3,184.315796,101.82204,-0.739704,0
4,189.823506,103.549243,-0.266918,0
5,185.771892,101.026221,-0.531096,0
6,185.001209,102.59751,-0.770479,0
7,189.007417,103.041206,-0.684059,0
8,190.739371,97.633783,-0.905251,0
9,188.815063,103.954232,-0.238826,0
10,186.389354,101.039421,-0.982565,0
11,189.858728,104.147571,-0.672757,0
12,187.318028,101.281848,-0.932091,0
13,191.437118,100.684433,-0.826099,0
14,196.051039,102.551254,-0.537205,0
15,191.895547,99.807881,-1.051844,0
16,191.616812,101.668768,-0.786395,0
17,194.593285,98.085326,-0.870589,0
18,194.927206,103.283603,-0.704138,0
19,192.017193,100.184738,-0.909318,0
20,194.312653,101.311587,-0.865015,0
21,194.775883,99.622356,0.46305313134363485,0
22,197.166671,100.095963,-0.93109,0
23,199.429975,102.843401,-0.858417,0
24,198.423788,99.577576,-1.008037,0
25,201.902282,104.269364,-1.079288,0
26,200.055927,99.571237,-0.964512,0
27,202.412174,104.14875,-1.079781,0
28,201.121779,100.559017,-0.2096948283638836,0
29,203.757786,102.617886,-1.169472,0
30,206.209412,100.661501,-1.110282,0
31,204.965889,98.405452,-1.231626,0
32,206.532475,102.92318,-1.070254,0
33,206.940283,97.283969,-1.110249,0
34,208.681304,100.7673,-0.981128,0
35,207.290241,95.720261,-1.082563,0
36,206.98341,100.247141,-0.460862,0
37,209.161246,96.710525,0.27365541007946126,0
38,210.518947,99.537135,-1.164839,0
39,213.609311,96.480773,-1.009417,0
40,210.56898,95.333758,-1.271508,0
41,214.2656,98.605736,0.13595870460931297,0
42,213.905257,94.842134,-1.230651,0
43,216.792863,98.167576,-0.681892,0
44,215.311648,92.434019,-0.953872,0
45,217.483962,95.453749,-0.609497,0
46,217.542349,92.713324,-0.924578,0
47,221.636061,95.674163,-0.576384,0
48,221.785537,97.709705,-0.8151778507773807,1
49,221.588853,98.615056,-1.42794755138756,0
50,224.650876,99.564435,-2.1587240671850196,0
51,224.055142,98.292295,-2.5830015976773653,0
52,222.727371,97.900501,-2.5905471860046814,0
53,223.073591,97.863445,-2.5110462139147938,0
54,222.830682,96.68961,-2.543731226663528,0
55,221.920879,97.174073,3.4475836535897932,0
56,221.318049,96.793077,3.449700653589793,0
57,220.733583,93.971727,3.478769653589793,0
58,219.234031,93.814647,3.583447653589793,0
59,217.052025,92.552754,3.699615653589793,0
60,215.528946,92.197879,3.8011636535897932,0
61,214.99448,91.702203,3.927961653589793,0
62,213.021824,91.011748,3.972751653589793,0
63,211.848995,89.464073,4.224709653589793,0
64,208.176459,88.74328,-2.7991825051815904,0
65,208.318655,86.002715,-2.793121866694887,0
66,205.375354,86.030225,-3.0008026502459186,0
67,202.849353,84.325823,-2.9678670863827654,0
68,201.853319,83.93444,2.9511030930027737,0
69,200.124141,82.498425,2.8255598090752647,0
70,194.423312,83.155279,2.870106375005916,0
71,193.244314,84.079713,2.8001930251682667,0
72,191.632444,83.252406,1.889441,0
73,190.369688,84.366346,1.927389,0
74,189.328154,83.561641,2.153644,0
75,187.875238,84.506752,2.270223,0
76,184.304717,84.237344,2.388091,0
77,183.270883,86.773933,2.282133,0
78,181.693463,87.384248,2.326041,0
79,178.601057,89.821188,2.41041,0
80,175.675127,90.273568,2.575831,0
81,173.741462,91.93568,1.7355746810707688,0
82,173.680498,92.834229,1.8019807136346817,0
83,172.192915,95.73285,1.5267019383064904,0
84,171.500883,96.652486,1.4990158319922677,0
85,171.307928,98.100253,1.3121424122010459,0
86,172.879335,103.208973,1.5093057712373232,0
87,171.851269,103.195337,1.5613366236031208,0
88,172.582669,103.738464,1.4746222472007144,0
89,172.159505,106.753012,1.591350574133496,0
90,173.152005,107.646011,2.070777862642628,0
91,173.131652,107.025497,1.5076058452788057,0
92,171.700065,107.041789,0.522008653589793,0
93,168.45946,107.473921,0.6410786535897932,0
94,168.150399,106.79835,0.7069306535897932,0
95,168.863037,106.808364,0.8939636535897932,0
96,166.645141,108.095258,1.0228336535897933,0
97,164.288224,109.403742,1.2524806535897932,0
98,163.121149,109.038305,1.267624653589793,0
99,163.352415,109.324057,1.2937686535897932,0
100,162.981112,109.569178,1.3285056535897932,0
101,165.450142,110.024739,0.23247543996069409,1
102,165.156943,110.944082,-0.5248866400335614,0
103,165.318729,106.858536,0.4625291831784799,0
104,166.956011,105.864635,0.5914783255653383,0
105,168.577133,111.068711,-0.5676873321862775,0
106,169.317661,106.548782,0.7505594175801856,0
107,168.302152,112.034258,0.25287471061382666,0
108,172.525837,107.702133,0.5433039996368463,0
109,172.176359,111.076839,-0.039159430215661345,0
110,173.358607,107.800157,0.20698239366914023,0
111,172.404001,106.049365,0.6353001128505882,0
112,173.585682,111.918323,0.20166909293274943,0
113,177.917364,108.229893,0.27100339857424544,0
114,176.282961,113.426992,0.021750199984854876,0
115,178.257572,108.575319,0.09411589208500688,0
116,175.784793,111.476705,-0.6451096648190434,0
117,178.322586,108.739261,0.49082059297571373,0
118,177.935473,111.682758,0.15879629515613572,0
119,178.012882,112.297275,-0.44267928675756374,0
120,180.716968,108.622376,0.41365280946414207,0
121,183.607655,109.874578,0.6685748277062378,0
122,186.065914,106.752156,0.39570760192675863,0
123,186.107069,112.313783,0.49433646282332416,0
124,186.462161,107.337449,-0.2083809298009236,0
125,185.792703,113.146847,-0.5620557862920248,0
126,186.018024,108.378988,-0.03386396466891958,0
127,188.272583,108.620911,0.18479153890469788,0
128,188.443451,112.266429,0.06449131076047898,0
129,188.713988,107.368748,0.4372098967380338,0
130,191.160792,112.040205,0.1952801210084734,0
131,189.094445,105.8737,0.5875865641635108,0
132,190.608601,111.246942,0.2549871240501274,0
133,192.46952,107.007794,0.47222907898448624,0
134,193.43467,111.978376,0.21971245378870832,0
135,192.923074,110.797503,0.8384263310145526,0
136,194.749301,109.987629,0.4548912116343089,0
