Time,X1,X2,X3,Label
0,539.0,167.0,0.447519975157,0
1,540.829600945,167.861570518,0.178982374788,0
2,541.467270397,169.314942526,0.153097723689,0
3,544.41952516,169.033527243,0.116351692679,0
4,548.089319559,166.721370483,0.0375677976815,0
5,552.890062858,165.266307958,-0.0193332410651,0
6,559.747188905,165.672347896,-0.195241795306,0
7,564.382991838,168.301195719,-0.40749056127,0
8,564.917356128,165.448154847,-0.43137668206,0
9,570.815404885,165.281399763,-0.71021121708,0
10,576.582158412,164.474066004,-0.962775297304,0
11,576.909357164,162.32550817,-1.1486224541,0
12,578.261174932,161.185604707,-1.27749282086,0
13,580.180567711,160.284421802,-1.48152185858,0
14,582.116969457,156.819272392,-1.67479954547,0
15,581.926703873,154.347409483,-1.84981590051,1
16,584.956030634,157.117302759,-1.66724022852,0
17,584.504549163,155.48214537,-2.08268110219,0
18,582.401321025,157.714304074,-2.03812734018,0
19,592.401321025,151.714304074,-2.30596102024,0
20,583.174826001,155.731091319,-2.11495308211,0
21,590.174826001,153.731091319,-2.23783519469,0
22,579.250624069,154.098567221,-2.05426728672,0
23,583.072978768,146.500029575,-2.18223858646,0
24,575.026405684,148.320937444,-2.10141415291,0
25,578.872888522,146.178749604,-2.14201537019,0
26,579.310106625,145.855083254,-2.09836797065,0
27,575.275572926,145.455234692,-2.03781256518,0
28,584.297971661,141.963670888,-2.14119333428,0
29,571.613905103,141.69229146,-1.74449898738,0
30,584.884136573,137.864794894,-2.24020788328,0
31,565.884136573,138.864794894,-1.6958109034,0
32,585.597346586,134.318837386,-2.50694294198,0
33,574.121941697,136.214295238,-2.05660935325,0
34,583.028758524,132.871140336,-2.36058495312,0
35,567.194238537,135.421095519,-1.741903976,0
36,573.247177064,128.271516064,-1.86095696439,1
37,568.56291843,129.53367405,-1.66037677276,0
38,563.853895737,127.872904882,-1.45245996029,0
39,567.709216173,126.948391232,-1.39350945651,0
40,567.264157623,126.051428194,-1.20259088411,0
41,563.374406581,123.719792306,-0.889082920466,0
42,564.5239981,123.576935641,-0.695080087811,0
43,563.712500533,116.565086336,-0.263998152915,0
44,564.832754143,114.716509316,-0.290174796255,0
45,565.139492742,113.319842795,-0.262367818742,0
46,567.942199779,110.049421115,-0.0201934075052,0
47,569.686962587,107.210398231,0.00650056488372,0
48,576.481816737,104.483117336,0.152965087745,0
49,576.912691457,105.842534041,0.260807611728,0
50,578.333303777,104.94133563,0.305582664835,0
51,582.449288128,103.950600869,0.411944456128,0
52,590.11034851,106.118782856,0.546433141608,0
53,593.067341199,106.154959244,0.659073562454,0
54,598.42110446,105.091891418,0.999417490561,0
55,601.906891035,105.331109576,1.0824879376,0
56,606.247211144,109.829603341,1.19010016405,0
57,607.947087247,113.44253827,1.43011438173,0
58,610.13220928,115.288486928,1.53067608591,0
59,616.575273753,121.766463099,-4.54383729339,0
60,619.849496586,127.626996051,2.23839569756,0
61,617.162630699,127.103052624,-4.0609280929,0
62,616.82445914,129.618594966,-3.98903487741,0
63,617.982778862,138.597018474,2.52681111947,0
64,615.798072284,142.552214894,-3.55643361669,0
65,617.580364453,143.662561417,-3.53339605319,0
66,615.686702142,147.090269417,-3.39556310832,0
67,614.24955718,148.341878988,3.07850888858,0
68,611.962005544,146.345424635,-3.17852245333,0
69,604.161150573,151.349349523,-2.82119123621,0
70,601.390587563,153.243173151,-2.69847257775,0
71,598.495871636,156.078268372,-2.56013754164,0
72,595.005761665,153.431173661,-2.56182741907,0
73,589.286299865,153.753628374,-2.49347706108,0
74,585.03786007,155.855493828,-2.36204213423,0
75,583.695167312,155.749216992,-2.20820150825,0
76,574.855266944,158.813715242,-1.91318871538,0
77,580.818526045,156.363344954,-2.10351199208,1
78,580.487170573,156.167595082,-2.16497577603,0
79,574.311668261,154.699691323,-2.05867576362,0
80,577.684803822,150.173496261,-2.33149447813,0
81,573.906807364,152.046935547,-2.23230385444,0
82,581.803240018,145.734273544,-2.64532639849,0
83,568.402482413,153.052136432,-2.0791706082,0
84,582.797263866,140.505181548,-2.51826172777,0
85,565.713542115,148.910586294,-1.91193186251,0
86,573.452209057,140.710933749,-1.91191476494,0
87,562.462350962,143.730028477,-1.49788836032,0
88,574.639995266,139.802004946,-2.0427937093,0
89,559.639995266,138.802004946,-1.63386731469,0
90,572.583881682,135.858971507,-2.13042408625,0
91,557.583881682,132.858971507,-1.75002906488,0
92,564.557079233,127.285438629,-2.21196725012,0
93,556.375673471,128.28069554,-1.9658596777,0
94,562.452159473,123.332394146,-2.63930677379,0
95,561.428755024,121.391998074,-2.68901350796,1
96,560.472565092,121.195577329,-2.76871238824,0
97,560.566863937,120.974752447,-2.99494964965,0
98,558.449742856,119.455718364,-3.16680730136,0
99,558.353303395,115.699750856,-3.3512018793,0
100,558.51348354,115.907551883,-3.49029199116,0
101,558.514698278,116.48553344,-3.69742826066,0
102,555.112885989,115.802701455,-3.9775658428,0
103,555.496684692,116.366924546,-4.02298101926,0
104,554.056939431,118.061149845,-4.19973988033,0
105,550.926739988,118.645159126,-4.40284283034,0
106,549.007814605,119.098114289,-4.55352344322,0
107,550.110218207,122.907222697,-4.48089161173,0
108,543.882138625,125.734674437,1.56550288191,0
109,545.01299535,125.584119608,1.49901731568,0
110,545.362556845,127.165763881,1.40488800635,0
111,544.975640159,129.674964145,1.33265394178,0
112,542.50681338,132.808690897,1.01789487809,0
113,542.342717936,137.354510671,0.882863443758,0
114,545.505570321,141.306818681,0.67705086824,0
115,544.174529331,143.109169946,0.642828917541,0
116,544.283409902,145.566761336,0.463082002856,0
117,544.246834998,146.562440872,0.263515601578,0
118,545.420285159,146.830881887,0.176714837005,0
119,547.774553417,149.590951481,-0.0895130642871,0
120,550.105009493,151.850740631,-0.119612485311,0
121,553.519761986,153.232029312,-0.310338939603,0
122,557.556192283,153.56731853,-0.449525505256,0
123,562.228960418,152.257946455,-0.519686188184,0
124,567.203777515,151.608035922,-0.700363101146,0
125,571.996493486,152.556306308,-0.904454498685,0
126,580.71645638,153.836298569,-1.27424168609,0
127,583.015050632,152.799249796,-1.39212200118,0
128,584.994488813,149.667447876,-1.56246195607,0
129,587.667562202,144.588031061,-1.78379406842,0
130,589.504774289,142.637823349,-1.79173713765,0
131,588.499053972,140.35375162,-1.81940467959,0
132,589.417381603,138.715818123,-1.9304659832,0
133,591.928243403,135.160050047,-2.11234101722,0
134,591.594937343,131.650370039,-2.23760330652,0
135,591.181442713,131.1814714,-2.31308627206,0
136,592.871426054,130.245348447,-2.36482012741,1
137,584.030487559,134.357005864,-2.18098708092,0
138,593.030487559,125.357005864,-2.59128250245,0
139,584.570597309,131.28152572,-2.27766783295,0
140,590.570597309,120.28152572,-2.63223661456,0
141,575.119492713,125.929101125,-2.09050607862,0
142,583.119492713,118.929101125,-2.44209627408,0
143,577.119492713,120.929101125,-2.33822453386,0
144,579.966207257,118.20756767,-2.30717027949,0
145,579.386171875,120.13219853,-2.31758210186,0
146,576.273510738,118.711487336,-2.2334981923,0
147,575.344735999,116.749359675,-2.17716434328,0
148,570.115014538,117.861943763,-2.06502820218,0
149,576.115014538,114.861943763,-2.49136955479,0
150,570.200945649,119.625766781,-1.84473589285,0
151,579.200945649,112.625766781,-2.48739734088,0
152,567.396725544,119.901128805,-1.81413893554,0
153,575.396725544,111.901128805,-2.18739005293,0
154,566.396725544,113.901128805,-1.88514897927,0
155,570.720832294,109.505661576,-1.79970097455,0
156,565.48129828,109.192329357,-1.44211087918,1
157,565.326753406,108.194983774,-1.37382500057,0
158,564.055897486,108.219477457,-1.19564040779,0
159,563.046282406,106.56532563,-1.00224151517,0
160,560.863445966,104.668410103,-0.869065512743,0
161,565.760291652,101.838161757,-0.752874972783,0
162,565.376360384,99.6768358888,-0.498939532821,0
163,566.347691379,98.2143237449,-0.347407952397,0
164,569.2921486,98.2373165643,-0.26922860169,0
165,569.704538438,97.9100375791,-0.0773628664955,0
166,570.473116107,97.535312669,0.0828360659558,0
167,572.799756453,97.8234082398,0.171366834924,0
168,578.688868404,98.8809371619,0.461031643008,0
169,582.013923111,106.058566298,0.43733263834,0
170,580.973687867,103.35330608,0.638921385048,0
171,581.71581419,103.970162645,0.768275182721,0
172,585.188881203,103.946873267,0.93534955297,0
173,590.993588231,112.139006546,1.04022502591,0
174,593.047741398,111.781547992,1.08706777907,0
175,593.039855202,112.431013577,1.17730501792,0
176,594.666232917,113.301076301,1.23453067787,0
177,598.425359143,114.553615856,1.51343576671,0
178,603.094015101,115.936828255,-4.54047075313,0
179,602.78073285,116.000193762,-4.54248350408,0
180,603.226041736,115.90744213,-4.48672771139,0
