Time,X1,X2,X3,Label
0,9.584289,-1.7091607,0.7779659000000001,0
1,9.100660000000001,-4.0889974,-1.7096096,0
2,8.648156,0.66109896,-0.67531455,0
3,10.242694,-7.5246770000000005,2.238429,0
4,10.577883,-7.000346700000001,-5.7007437,0
5,-0.7969699,-6.456862999999999,-9.337536,0
6,-1.2710218,-12.396877,-2.7654526,0
7,6.7399770000000006,-7.064989999999999,-1.0775404,0
8,8.90673,-1.4721348,0.6343138,0
9,8.181287,-1.9557634999999998,-0.5484218000000001,0
10,8.219594,-1.0579379,0.15786767,0
11,7.975385,-0.49769467,-1.0105027,0
12,8.590695,-3.4784758,-0.6298246999999999,0
13,10.685621000000001,-0.5743090999999999,-1.3241432,0
14,8.250717999999999,-2.1592708,-1.0703578,0
15,11.413459,-1.0794857,-0.7710826,0
16,12.055105000000001,-4.1727943,-0.16534956,0
17,11.236288,-2.0251954,-1.2403461,0
18,11.581053,-5.4249616,-0.41913494,0
19,8.949825,-2.2023664000000003,-0.14140753,0
20,11.382334,-3.9022495999999998,-1.8436848999999997,0
21,8.6218195,-2.8488007,-0.40716392,0
22,11.662456,-3.5191772000000006,-1.4749778999999998,0
23,9.581895,-2.4753053,0.050128597999999996,0
24,13.053486999999999,-3.9740756,0.011821371,0
25,4.1326914,-11.302727,-2.344073,0
26,9.328109,-7.574955,3.8209962999999996,0
27,10.328885000000001,0.35224690000000003,0.5337573,0
28,13.551480999999999,2.430414,4.493767,0
29,10.932224,-1.9988592,5.4011693,0
30,15.617676999999999,-4.045902,0.93837744,0
31,9.411906,-2.329259,-0.44068274,0
32,12.701539,-2.7290907000000004,-1.9945197000000001,0
33,10.688016000000001,-2.8511949,0.31588498,0
34,11.588236,-3.2103252,-2.154931,0
35,10.656891,-1.6756418999999998,0.3230676,0
36,11.071088,-2.6812067,-0.99374336,0
37,14.138060999999999,-5.266944400000001,1.302296,0
38,12.6895685,-2.0874445,-1.7503111,0
39,12.038345,-1.3715783000000001,-0.31139585,0
40,11.717523,-2.1209632999999997,-2.5068789000000002,0
41,9.016863,1.2476783999999999,0.44038346,0
42,9.964967,-2.733879,-1.7694647000000001,0
43,5.4495025,-11.932402,-12.636746,0
44,11.4637375,-0.069132574,-0.2275988,0
