Time,X1,X2,X3,Label
0,14.525770999999999,-1.0052655000000001,-0.42960957,0
1,8.133253,-1.3524247,-2.1773767000000004,0
2,8.123676,-0.58628017,1.8113631999999997,0
3,8.444499,-4.0075946,2.0028994,0
4,6.0072017,-5.968446,0.80340433,0
5,6.3926682,-8.96838,-1.0114006,0
6,13.955951999999998,-3.1672297,0.20245968,0
7,10.326342,-0.7849989,-0.7887398,0
8,7.15163,-4.776133,0.8105869000000001,0
9,13.618369,-3.0331542000000002,-0.5708675,0
10,7.7142677,-0.34925416,-0.94915134,0
11,8.044667,-5.547066,-0.67860657,0
12,14.657453,-2.0587142,-0.43918636,0
13,7.740603999999999,0.045789107999999995,-0.23328502,0
14,8.1140995,-5.2334255999999995,0.43709144,0
15,10.505907,-1.9653403999999999,0.23597849999999998,0
16,10.347889,-2.3939025000000003,1.9813515,0
17,9.332747,-5.396230999999999,0.360477,0
18,10.501119000000001,-1.7187376,-1.1646295,0
19,12.761244999999999,-1.0339959,0.09232639999999999,0
20,11.133187,-7.409754799999999,0.4873697,0
21,6.895450599999999,-0.8951322,-0.8940847,0
22,9.68709,-3.7609915999999997,1.1936592,0
23,14.051720000000001,-5.1137156,-0.6259340999999999,0
24,9.454852,-0.46178165,-1.2005426000000001,0
25,9.019108000000001,-3.255815,0.15457565,0
26,12.105233,-4.0052004,-1.2125136,0
27,7.9896006999999996,-0.10983399999999999,-1.4351742,0
28,9.933693,-4.1392756,-0.05371990000000001,0
29,12.976723,-5.6667760000000005,0.18330607,0
30,8.152407,-0.27024552,-0.70733696,0
31,10.381408,-5.243002400000001,-0.03935469,0
32,14.113969,-3.1193454,-1.2627918,0
33,11.528231,-0.7849989,-1.1023803,0
34,8.123676,-4.922179,0.68608844,0
35,11.506683,-2.0874445,-0.6163573,0
36,8.564209,-4.914996599999999,1.9574095,0
37,10.436475,-4.888660400000001,0.7507319,0
38,8.75814,-2.2310967,-1.0305541999999999,0
39,10.323947,-4.433762000000001,1.2367548000000002,0
40,11.090092,-5.393837,0.7483377,0
41,9.414150999999999,-1.8528129,-1.3561656000000002,0
