Time,X1,X2,X3,Label
0,9.084948,-0.461632,-0.8108862,0
1,17.62746,-8.594735,-6.2744546,0
2,8.879046,-0.7178116,-0.33683425,0
3,10.36824,-4.675427,-3.7940614,0
4,14.85258,-2.6978164,-2.7693431,0
5,18.087147,-4.6107836,0.053420626,0
6,12.101642,-1.0338463,-2.6280854,0
7,11.397747,-1.3618518,-1.7015293,0
8,15.700128,-3.3346741,-2.7741315,0
9,10.356269,-2.456002,-0.5068226,0
10,12.1423435,-2.6738744,-2.1899464,0
11,9.092131,-6.0449104,-0.14290391,0
12,9.944467,-5.659444,0.97518826,0
13,11.517457,-9.36088,3.3765726,0
14,9.666739,-0.088136554,-0.8372224,0
15,10.741735,-7.026533,-0.46612114,0
16,7.9740386,-3.2341175,-2.6065376,0
17,10.813561,-6.528539,-0.9401731,0
18,7.926154,-2.7145758,-2.4844332,0
19,9.113678,-7.730428,-1.9313726,0
20,10.092907,-0.50233346,-0.55470663,0
21,-1.835006,-14.312089,-1.6943467,0
22,1.203236,-5.8485856,3.5489552,0
23,12.927642,-6.9355536,-0.5283704,0
24,8.333169,2.0738275,-1.972074,0
25,16.547674,-8.386439,-2.3024738,0
26,10.808773,0.18480244,-4.5051394,0
27,13.473519,-2.0920835,-0.19797055,0
28,10.806379,-2.123208,-3.597737,0
29,13.78716,-3.97632,-0.9593267,0
30,11.742512,-3.2867901,-1.3950714,0
31,17.289877,-3.428048,-1.9577088,0
32,18.5612,-9.755923,-1.5243583,0
33,18.834137,-4.795137,-3.693505,0
34,17.253963,-3.9691374,-1.7972972,0
35,9.767296,-2.6906338,-1.8499697,0
36,9.386618,-1.6683097,0.73576814,0
37,4.861576,-3.5381813,-1.1245266,0
38,3.5256116,-8.951471,-2.4987984,0
39,6.616526,-2.0513818,5.4403744,0
40,4.6484923,-7.6993036,-0.9784803,0
41,6.4609027,-6.516568,-0.05192425,0
42,10.811168,-3.557335,0.62802905,0
43,8.397812,-0.9165303,-0.65526307,0
44,8.76652,-5.080047,0.32635963,0
45,7.945308,-0.39938277,-0.31528643,0
46,10.195858,-6.741623,-0.64329207,0
47,6.688352,-0.34431612,-0.42541972,0
48,8.304439,-6.4495306,-0.4062661,0
49,7.23423,-0.25812486,-0.49485156,0
50,7.4856215,-7.1606083,-0.18121114,0
51,4.179229,4.049044,-3.942502,0
52,3.2047887,-4.239682,-7.519439,0
53,5.941361,-2.669086,-5.1228433,0
54,11.062558,-2.9707553,1.7245734,0
55,10.042628,-1.565359,-1.7135003,0
56,9.219024,-8.211663,0.3096002,0
57,7.7250414,-0.9883564,-1.0838252,0
58,9.195082,-9.186103,1.2122142,0
59,8.10572,1.3459903,-1.7996914,0
60,13.432818,-7.3210196,-4.7158294,0
61,12.072911,0.8336311,-3.6384385,0
62,14.112772,-2.515857,-3.4014125,0
63,18.127848,-6.39207,-0.027982233,0
64,14.105589,-3.2413,-1.828422,0
65,11.024251,-2.6283846,0.48677114,0
66,10.662727,-1.7066169,-1.3567642,0
67,11.098472,-6.4471364,0.54183775,0
68,5.843199,1.781735,-0.6815993,0
69,8.756943,-8.903587,-0.111779295,0
70,8.701876,-1.0122985,1.2984055,0
71,10.96679,-8.012944,-2.8004677,0
72,11.476755,1.1376947,-5.259313,0
73,16.380081,-2.2596774,-2.1660044,0
74,18.03687,-10.778247,-0.2769792,0
75,19.538033,-3.1527147,-2.4652796,0
76,10.569353,-2.3147442,-0.7294833,0
77,10.200646,-0.94047236,-1.1939584,0
78,9.736171,-7.5867763,-0.535553,0
79,5.555895,0.66603696,-0.10459669,0
80,12.669068,-4.603601,-0.7318775,0
81,13.03538,0.112976395,-4.0071454,0
82,16.636261,-6.0808234,-2.0055928,0
